CandidateID,ApplicationDate,Source,Department,Stage,TimeToHire,OfferStatus,HireStatus,Location,ExperienceYears,Gender,DiversityFlag,EduLevel,InterviewScore,ExpectedCTC,OfferedCTC,NoticePeriodDays,JoiningDate,AttritionFlag,Recruiter,Remarks
C04668,2025-06-25,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Remote,2,Other,Yes,Masters,,,,30,,No,Eve Miller,Standard application.
C04669,2025-02-10,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Chennai,15,Male,No,Diploma,,,,30,,No,Bob Williams,Standard application.
C04670,2024-10-11,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,3,Male,No,Diploma,,,,15,,No,Alice Johnson,
C04671,2025-07-01,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,14,Male,No,PhD,,,,90,,No,Bob Williams,
C04672,2024-12-17,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Chennai,3,Male,No,Bachelors,,,,90,,No,Carol Davis,Interview completed.
C04673,2025-02-13,Career Site,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,5,Female,Yes,PhD,,,,60,,No,David Brown,Awaiting feedback.
C04674,2024-08-19,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,4,Female,Yes,Diploma,,,,15,,No,Carol Davis,Awaiting feedback.
C04675,2025-01-24,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Female,Yes,PhD,,,,15,,No,Bob Williams,Profile reviewed.
C04676,2024-12-15,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,3,Female,Yes,Bachelors,,,,15,,No,Alice Johnson,Standard application.
C04677,2024-12-11,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,8,Male,No,Diploma,,,,60,,No,Alice Johnson,Candidate met expectations.
C04678,2025-01-02,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,10,Male,No,Bachelors,,,,90,,No,Carol Davis,Standard application.
C04679,2025-01-24,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,20,Male,No,Masters,,,,30,,No,Bob Williams,Awaiting feedback.
C04680,2024-09-24,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,3,Female,Yes,Masters,,,,15,,No,David Brown,Awaiting feedback.
C04681,2025-02-22,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Chennai,17,Female,Yes,Bachelors,,,,60,,No,Alice Johnson,
C04682,2024-10-08,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Remote,2,Female,Yes,Diploma,,,,15,,No,Carol Davis,Candidate met expectations.
C04683,2024-08-10,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,PhD,,,,30,,No,Bob Williams,
C04684,2024-09-14,Agency,Ops,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Female,Yes,Diploma,,,,90,,No,Alice Johnson,Candidate met expectations.
C04685,2024-10-09,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,7,Male,No,PhD,,,,15,,No,Alice Johnson,Awaiting feedback.
C04686,2024-09-26,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,7,Female,Yes,Bachelors,,,,90,,No,David Brown,Profile reviewed.
C04687,2025-03-04,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,3,Male,No,Diploma,,,,30,,No,Eve Miller,Standard application.
C04688,2024-08-15,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Male,No,Masters,,,,90,,No,Eve Miller,
C04689,2024-10-31,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Male,No,PhD,,,,15,,No,Carol Davis,Standard application.
C04690,2025-01-13,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,0,Female,Yes,Diploma,,,,60,,No,Carol Davis,
C04691,2025-06-19,Referral,Ops,Screened,,Rejected,Rejected by Recruiter,Chennai,6,Male,No,Diploma,,,,15,,No,Eve Miller,Standard application.
C04692,2024-09-03,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,8,Male,No,Diploma,,,,90,,No,David Brown,Awaiting feedback.
C04693,2024-12-24,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,Diploma,,,,90,,No,Carol Davis,Profile reviewed.
C04694,2025-01-25,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,7,Male,No,Masters,,,,90,,No,Alice Johnson,Profile reviewed.
C04695,2025-06-17,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Female,Yes,Diploma,,,,90,,No,Carol Davis,Interview completed.
C04696,2025-03-01,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,11,Female,Yes,Masters,,,,90,,No,David Brown,Awaiting feedback.
C04697,2025-06-15,Agency,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,3,Male,No,Bachelors,,,,15,,No,David Brown,Interview completed.
C04698,2024-10-10,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Male,No,PhD,,,,15,,No,Carol Davis,Profile reviewed.
C04699,2024-07-17,LinkedIn,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,1,Female,Yes,Diploma,,,,90,,No,David Brown,Candidate met expectations.
C04700,2024-08-28,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,14,Male,No,Bachelors,,,,15,,No,Eve Miller,Candidate met expectations.
C04701,2025-05-05,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,5,Female,Yes,Bachelors,,,,60,,No,Carol Davis,Awaiting feedback.
C04702,2025-06-26,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,14,Female,Yes,Masters,,,,30,,No,Bob Williams,
C04703,2025-02-14,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,15,Female,Yes,Diploma,,,,30,,No,Alice Johnson,Standard application.
C04704,2025-03-25,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,13,Male,No,Bachelors,,,,90,,No,Bob Williams,
C04705,2025-05-05,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Female,Yes,Diploma,,,,90,,No,Bob Williams,Standard application.
C04706,2025-06-14,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,16,Male,No,Masters,,,,15,,No,Bob Williams,
C04707,2025-02-09,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,16,Female,Yes,Masters,,,,15,,No,Alice Johnson,Standard application.
C04708,2025-05-15,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,10,Male,No,Bachelors,,,,90,,No,Bob Williams,Interview completed.
C04709,2024-09-28,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,14,Female,Yes,Masters,,,,90,,No,Carol Davis,
C04710,2025-03-03,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,2,Female,Yes,Masters,,,,60,,No,Carol Davis,
C04711,2025-02-05,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Remote,0,Male,No,PhD,,,,15,,No,Carol Davis,Awaiting feedback.
C04712,2024-07-14,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Chennai,0,Female,Yes,Bachelors,,,,90,,No,Eve Miller,Standard application.
C04713,2025-03-14,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,8,Male,No,Masters,,,,30,,No,Eve Miller,Candidate met expectations.
C04714,2024-12-30,LinkedIn,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,5,Female,Yes,Diploma,,,,15,,No,Eve Miller,
C04715,2025-01-04,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,1,Female,Yes,Diploma,,,,60,,No,Alice Johnson,
C04716,2024-11-30,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,13,Male,No,Bachelors,,,,30,,No,Eve Miller,Interview completed.
C04717,2024-08-02,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Male,No,Bachelors,,,,15,,No,Alice Johnson,Interview completed.
C04718,2024-09-12,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Male,No,Diploma,,,,90,,No,David Brown,
C04719,2025-03-12,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,13,Male,No,Bachelors,,,,60,,No,Bob Williams,Candidate met expectations.
C04720,2025-05-02,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,6,Female,Yes,Diploma,,,,60,,No,David Brown,Standard application.
C04721,2024-08-27,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,2,Female,Yes,PhD,,,,30,,No,David Brown,Candidate met expectations.
C04722,2024-08-22,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,5,Female,Yes,Diploma,,,,90,,No,Carol Davis,Candidate met expectations.
C04723,2025-01-04,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Male,No,Masters,,,,15,,No,David Brown,Profile reviewed.
C04724,2025-01-03,Agency,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Male,No,Bachelors,,,,60,,No,Bob Williams,Interview completed.
C04725,2025-03-19,LinkedIn,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Female,Yes,PhD,,,,60,,No,David Brown,Profile reviewed.
C04726,2025-02-19,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,4,Male,No,Diploma,,,,15,,No,Carol Davis,Awaiting feedback.
C04727,2025-05-28,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,5,Female,Yes,Masters,,,,15,,No,David Brown,Awaiting feedback.
C04728,2025-02-04,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,6,Male,No,Masters,,,,30,,No,Eve Miller,
C04729,2025-04-11,Naukri,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Male,No,Diploma,,,,60,,No,Carol Davis,Interview completed.
C04730,2025-06-05,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,8,Female,Yes,Masters,,,,90,,No,Eve Miller,Profile reviewed.
C04731,2024-09-28,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,4,Male,No,Masters,,,,90,,No,Alice Johnson,
C04732,2025-06-21,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,15,Male,No,PhD,,,,90,,No,Alice Johnson,Profile reviewed.
C04733,2024-08-28,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,10,Female,Yes,PhD,,,,15,,No,David Brown,Standard application.
C04734,2025-04-07,Referral,Ops,Screened,,Rejected,Rejected by Recruiter,Mumbai,8,Male,No,PhD,,,,15,,No,Alice Johnson,Standard application.
C04735,2024-08-22,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,16,Female,Yes,Diploma,,,,90,,No,Eve Miller,
C04736,2024-08-18,Naukri,Ops,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Male,No,PhD,,,,90,,No,Carol Davis,
C04737,2025-06-04,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,Diploma,,,,30,,No,Eve Miller,Candidate met expectations.
C04738,2025-04-24,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,7,Male,No,PhD,,,,15,,No,Carol Davis,Standard application.
C04739,2025-02-01,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,Masters,,,,60,,No,Eve Miller,Interview completed.
C04740,2025-06-05,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,15,Male,No,Diploma,,,,30,,No,Carol Davis,
C04741,2025-07-05,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,13,Male,No,Masters,,,,90,,No,Carol Davis,
C04742,2024-08-16,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Bachelors,,,,60,,No,Bob Williams,
C04743,2025-02-13,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,1,Male,No,Masters,,,,30,,No,Alice Johnson,Standard application.
C04744,2025-02-04,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,8,Male,No,PhD,,,,60,,No,Eve Miller,Standard application.
C04745,2025-01-24,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,13,Male,No,PhD,,,,30,,No,David Brown,Interview completed.
C04746,2024-10-29,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,3,Male,No,Bachelors,,,,30,,No,David Brown,Interview completed.
C04747,2024-09-20,Naukri,Ops,Screened,,Rejected,Rejected by Recruiter,Chennai,18,Female,Yes,Masters,,,,60,,No,Alice Johnson,Interview completed.
C04748,2025-02-19,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Male,No,Bachelors,,,,15,,No,Carol Davis,Standard application.
C04749,2025-03-06,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,13,Female,Yes,Diploma,,,,15,,No,Bob Williams,Interview completed.
C04750,2024-10-23,Agency,Ops,Screened,,Rejected,Rejected by Recruiter,Hyderabad,10,Female,Yes,Bachelors,,,,60,,No,Eve Miller,Interview completed.
C04751,2025-06-18,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,7,Female,Yes,Bachelors,,,,30,,No,Eve Miller,Candidate met expectations.
C04752,2024-11-13,LinkedIn,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Male,No,Bachelors,,,,90,,No,Carol Davis,Standard application.
C04753,2025-04-05,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,6,Male,No,Masters,,,,90,,No,Carol Davis,Interview completed.
C04754,2024-07-23,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Remote,14,Female,Yes,Masters,,,,15,,No,Bob Williams,Profile reviewed.
C04755,2024-10-18,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Male,No,PhD,,,,60,,No,Carol Davis,
C04756,2024-09-22,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,10,Female,Yes,Diploma,,,,90,,No,Carol Davis,Standard application.
C04757,2025-07-09,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,8,Female,Yes,PhD,,,,30,,No,Carol Davis,
C04758,2024-10-19,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,4,Male,No,Masters,,,,60,,No,Alice Johnson,Candidate met expectations.
C04759,2024-12-29,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,8,Male,No,Masters,,,,90,,No,Eve Miller,Profile reviewed.
C04760,2024-09-21,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Male,No,Bachelors,,,,90,,No,Carol Davis,
C04761,2025-04-10,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Female,Yes,PhD,,,,90,,No,Eve Miller,Interview completed.
C04762,2024-10-20,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Mumbai,12,Male,No,Masters,,,,30,,No,David Brown,Interview completed.
C04763,2024-12-23,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,6,Female,Yes,Bachelors,,,,60,,No,Carol Davis,
C04764,2025-06-13,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,3,Female,Yes,Bachelors,,,,30,,No,Bob Williams,
C04765,2024-08-24,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,4,Male,No,Bachelors,,,,90,,No,Alice Johnson,
C04766,2024-10-12,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,Bachelors,,,,30,,No,David Brown,Candidate met expectations.
C04767,2025-01-02,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,11,Male,No,PhD,,,,15,,No,Bob Williams,Profile reviewed.
C04768,2025-02-10,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,4,Female,Yes,PhD,,,,30,,No,Eve Miller,Profile reviewed.
C04769,2024-09-26,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Female,Yes,PhD,,,,15,,No,Alice Johnson,Candidate met expectations.
C04770,2025-04-29,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,3,Male,No,Masters,,,,30,,No,David Brown,Standard application.
C04771,2024-12-21,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Male,No,Masters,,,,60,,No,Eve Miller,Awaiting feedback.
C04772,2024-07-28,Agency,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,10,Male,No,Masters,,,,60,,No,David Brown,Standard application.
C04773,2025-05-28,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,4,Female,Yes,PhD,,,,15,,No,Alice Johnson,
C04774,2025-04-28,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,14,Male,No,Diploma,,,,90,,No,Eve Miller,Interview completed.
C04775,2025-06-21,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,18,Female,Yes,Bachelors,,,,90,,No,Bob Williams,Awaiting feedback.
C04776,2025-03-28,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,12,Male,No,Bachelors,,,,15,,No,Alice Johnson,Standard application.
C04777,2025-01-30,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Male,No,Bachelors,,,,90,,No,Bob Williams,
C04778,2024-11-25,Career Site,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,4,Male,No,Bachelors,,,,60,,No,Carol Davis,Profile reviewed.
C04779,2024-10-07,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,3,Female,Yes,Bachelors,,,,15,,No,Eve Miller,Profile reviewed.
C04780,2025-04-04,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,0,Male,No,Masters,,,,60,,No,Eve Miller,Profile reviewed.
C04781,2025-06-12,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,Diploma,,,,90,,No,Carol Davis,
C04782,2025-03-25,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,6,Male,No,Diploma,,,,30,,No,Carol Davis,Profile reviewed.
C04783,2024-11-07,Agency,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,17,Male,No,Diploma,,,,90,,No,Bob Williams,
C04784,2025-07-04,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Masters,,,,60,,No,Eve Miller,Profile reviewed.
C04785,2025-03-22,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,17,Female,Yes,Bachelors,,,,60,,No,Bob Williams,Interview completed.
C04786,2024-09-09,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Female,Yes,PhD,,,,60,,No,David Brown,
C04787,2024-11-11,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,8,Male,No,PhD,,,,60,,No,Bob Williams,
C04788,2024-10-19,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Chennai,5,Male,No,PhD,,,,90,,No,Bob Williams,Standard application.
C04789,2024-12-17,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,12,Male,No,Diploma,,,,15,,No,Eve Miller,
C04790,2025-05-16,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,1,Male,No,PhD,,,,60,,No,David Brown,
C04791,2024-09-14,Career Site,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Female,Yes,Bachelors,,,,30,,No,Carol Davis,Awaiting feedback.
C04792,2025-01-14,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,10,Female,Yes,Masters,,,,60,,No,Bob Williams,Awaiting feedback.
C04793,2024-11-23,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,15,Male,No,Masters,,,,15,,No,David Brown,Candidate met expectations.
C04794,2025-03-31,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,Bachelors,,,,60,,No,Alice Johnson,
C04795,2024-09-07,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,9,Female,Yes,Masters,,,,15,,No,David Brown,Interview completed.
C04796,2024-08-09,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,8,Male,No,Masters,,,,30,,No,David Brown,Candidate met expectations.
C04797,2024-12-07,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,9,Female,Yes,PhD,,,,30,,No,Carol Davis,Awaiting feedback.
C04798,2025-05-28,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,7,Female,Yes,PhD,,,,90,,No,Alice Johnson,Candidate met expectations.
C04799,2025-03-23,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,0,Male,No,Diploma,,,,15,,No,Bob Williams,
C04800,2025-05-05,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,15,Male,No,PhD,,,,90,,No,Alice Johnson,Standard application.
C04801,2025-06-23,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,8,Male,No,Bachelors,,,,30,,No,Bob Williams,
C04802,2025-06-23,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Diploma,,,,15,,No,Carol Davis,Candidate met expectations.
C04803,2024-11-30,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Mumbai,12,Male,No,Masters,,,,90,,No,Bob Williams,
C04804,2025-06-08,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,8,Male,No,Bachelors,,,,15,,No,Alice Johnson,
C04805,2025-04-02,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,0,Male,No,Bachelors,,,,90,,No,Carol Davis,Standard application.
C04806,2025-04-20,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,7,Male,No,Masters,,,,15,,No,Alice Johnson,Standard application.
C04807,2025-02-08,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,0,Male,No,Diploma,,,,15,,No,Bob Williams,Standard application.
C04808,2024-12-15,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,11,Male,No,Diploma,,,,30,,No,Eve Miller,
C04809,2025-03-06,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,12,Female,Yes,PhD,,,,15,,No,David Brown,
C04810,2024-12-12,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,13,Male,No,Diploma,,,,30,,No,Alice Johnson,Standard application.
C04811,2025-01-07,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,9,Male,No,Bachelors,,,,60,,No,Bob Williams,Interview completed.
C04812,2025-02-07,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,18,Male,No,Bachelors,,,,15,,No,Carol Davis,
C04813,2024-10-06,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Male,No,Masters,,,,60,,No,David Brown,Candidate met expectations.
C04814,2025-05-24,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,13,Male,No,Diploma,,,,15,,No,Eve Miller,Standard application.
C04815,2024-08-01,Career Site,Ops,Screened,,Rejected,Rejected by Recruiter,Chennai,0,Female,Yes,Diploma,,,,90,,No,Carol Davis,Profile reviewed.
C04816,2025-05-18,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,8,Male,No,Diploma,,,,15,,No,Eve Miller,
C04817,2025-05-25,Career Site,Ops,Screened,,Rejected,Rejected by Recruiter,Chennai,17,Male,No,Bachelors,,,,30,,No,Bob Williams,Profile reviewed.
C04818,2025-04-17,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Female,Yes,Diploma,,,,30,,No,Carol Davis,Standard application.
C04819,2025-04-15,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,0,Male,No,Diploma,,,,30,,No,Bob Williams,Awaiting feedback.
